date,ch_area,disk_median
2017-08-03,0.15745,105.38
2017-08-04,0.01452,157.19
2017-08-05,0.03767,162.88
2017-08-06,0.02054,175.19
2017-08-07,0.00022,182.69
2017-08-08,0.00055,186.38
2017-08-09,0.05437,186.06
2017-08-10,0.05325,187.19
2017-08-11,0.00328,169.5
2017-08-12,0.00111,162.0
2017-08-13,0.00488,158.88
2017-08-14,0.06785,152.5
2017-08-15,0.06839,141.94
2017-08-16,0.14656,144.5
2017-08-17,0.14691,142.0
2017-08-18,0.04195,152.88
2017-08-19,0.0,154.12
2017-08-20,0.0,149.62
2017-08-21,0.0,156.5
2017-08-22,0.0,161.56
2017-08-23,0.0,163.88
2017-08-24,0.0,162.38
2017-08-25,0.01258,158.56
2017-08-26,0.00472,154.19
2017-08-27,0.00121,153.81
2017-08-28,0.02589,154.69
2017-08-29,0.16324,152.62
2017-08-30,0.19224,149.12
2017-08-31,0.07234,150.75
2017-09-01,0.02137,163.06
2017-09-02,0.0,164.81
2017-09-03,0.0,178.5
2017-09-04,0.00101,181.75
2017-09-05,0.00364,155.81
2017-09-06,0.04483,190.25
2017-09-07,0.00018,160.69
2017-09-08,0.00036,23.19
2017-09-09,0.0,32.88
2017-09-10,0.0386,167.81
2017-09-11,0.06611,160.19
2017-09-12,0.11365,154.69
2017-09-13,0.06635,147.19
2017-09-14,0.02663,145.12
2017-09-15,0.03364,148.81
2017-09-16,0.04878,153.5
2017-09-17,0.04552,153.31
2017-09-18,0.03089,165.44
2017-09-19,0.0,159.94
2017-09-20,8e-05,154.5
2017-09-21,0.05697,153.56
2017-09-22,0.01372,158.81
2017-09-23,7e-05,160.44
2017-09-24,0.08845,164.12
2017-09-25,0.24478,168.25
2017-09-26,0.09125,174.56
2017-09-27,0.05995,177.62
2017-09-28,0.02952,183.31
2017-09-29,0.01947,192.81
2017-09-30,0.0,199.62
2017-10-01,0.01051,200.5
2017-10-02,,
2017-10-03,0.10076,208.97
2017-10-04,0.0012,197.25
2017-10-05,3e-05,179.75
2017-10-06,0.0,167.69
2017-10-07,0.00924,159.94
2017-10-08,0.04347,156.44
2017-10-09,0.04854,154.62
2017-10-10,0.03892,148.25
2017-10-11,0.0904,145.88
2017-10-12,0.07758,148.38
2017-10-13,0.00323,150.44
2017-10-14,0.0102,152.12
2017-10-15,0.06494,156.31
2017-10-16,0.00504,155.75
2017-10-17,0.01059,154.81
2017-10-18,0.09274,150.94
2017-10-19,0.00045,145.62
2017-10-20,0.0,149.56
2017-10-21,0.06246,26.31
2017-10-22,0.08179,153.94
2017-10-23,0.05433,158.31
2017-10-24,0.00305,161.19
2017-10-25,0.00651,175.31
2017-10-26,0.00051,178.56
2017-10-27,0.00741,181.69
2017-10-28,0.0,188.44
2017-10-29,0.02314,194.62
2017-10-30,0.1604,185.88
2017-10-31,0.00876,172.31
2017-11-01,0.00393,162.0
2017-11-02,0.0,148.25
2017-11-03,0.00743,149.75
2017-11-04,0.04343,151.66
2017-11-05,0.05275,144.06
2017-11-06,0.06683,150.0
2017-11-07,0.09281,146.38
2017-11-08,0.00332,143.56
2017-11-09,0.00084,140.94
2017-11-10,0.0025,142.38
2017-11-11,0.03547,143.56
2017-11-12,0.11357,148.81
2017-11-13,0.01247,151.88
2017-11-14,0.05105,150.5
2017-11-15,0.01132,145.19
2017-11-16,0.00928,152.62
2017-11-17,0.09041,154.0
2017-11-18,0.05068,159.44
2017-11-19,0.01356,167.31
2017-11-20,0.01489,171.19
2017-11-21,0.0014,176.12
2017-11-22,0.00815,186.62
2017-11-23,0.00348,187.19
2017-11-24,0.02674,181.88
2017-11-25,0.03303,177.25
2017-11-26,0.05654,171.5
2017-11-27,0.07426,164.88
2017-11-28,0.0291,150.12
2017-11-29,0.01413,141.75
2017-11-30,6e-05,135.75
2017-12-01,0.01916,134.94
2017-12-02,0.09087,133.0
2017-12-03,0.0642,135.44
2017-12-04,0.02582,133.44
2017-12-05,0.00237,136.19
2017-12-06,0.00014,135.44
2017-12-07,0.00012,140.62
2017-12-08,0.04334,147.44
2017-12-09,0.07391,156.19
2017-12-10,0.07345,148.81
2017-12-11,0.05182,142.44
2017-12-12,0.02329,141.38
2017-12-13,0.04732,143.44
2017-12-14,0.08191,150.19
2017-12-15,0.04635,149.81
2017-12-16,5e-05,148.88
2017-12-17,0.00128,154.56
2017-12-18,0.00241,159.19
2017-12-19,0.0,162.5
2017-12-20,0.0,161.0
2017-12-21,0.04692,165.25
2017-12-22,0.08046,165.75
2017-12-23,0.01282,170.19
2017-12-24,0.09647,163.81
2017-12-25,0.11069,156.38
2017-12-26,0.01539,146.69
2017-12-27,0.0,129.88
2017-12-28,0.00138,123.88
2017-12-29,0.05041,126.56
2017-12-30,0.05559,131.06
2017-12-31,0.0217,135.0
2018-01-01,0.00022,135.94
2018-01-02,0.01443,136.0
2018-01-03,0.00736,141.62
2018-01-04,0.00226,145.94
2018-01-05,0.10755,142.94
2018-01-06,0.0619,139.0
2018-01-07,0.02538,142.38
2018-01-08,0.0068,144.12
2018-01-09,0.03237,149.5
2018-01-10,0.05887,152.44
2018-01-11,0.03187,155.62
2018-01-12,0.01881,148.94
2018-01-13,0.01429,145.56
2018-01-14,0.00129,148.25
2018-01-15,0.0,154.88
2018-01-16,0.00176,159.12
2018-01-17,0.0902,159.69
2018-01-18,0.10305,159.62
2018-01-19,0.01399,166.06
2018-01-20,0.03796,155.5
2018-01-21,0.01486,142.69
2018-01-22,0.01717,130.5
2018-01-23,0.00073,124.0
2018-01-24,0.01662,122.5
2018-01-25,0.03008,122.69
2018-01-26,0.03837,121.69
2018-01-27,0.02037,126.0
2018-01-28,0.00681,126.62
2018-01-29,0.00896,126.25
2018-01-30,0.00096,128.81
2018-01-31,0.00124,132.12
2018-02-01,0.05081,139.38
2018-02-02,0.04528,141.31
2018-02-03,0.05024,138.75
2018-02-04,0.05434,136.06
2018-02-05,0.07634,136.31
2018-02-06,0.11764,139.56
2018-02-07,0.02371,141.75
2018-02-08,0.006,144.19
2018-02-09,0.01717,143.44
2018-02-10,0.00767,148.44
2018-02-11,0.0003,164.0
2018-02-12,0.00416,171.25
2018-02-13,0.05528,165.62
2018-02-14,0.10328,159.25
2018-02-15,0.11202,156.06
2018-02-16,0.0327,150.12
2018-02-17,0.02308,139.81
2018-02-18,0.009,133.06
2018-02-19,0.00861,123.19
2018-02-20,0.03089,121.38
2018-02-21,0.02418,121.06
2018-02-22,0.00655,118.41
2018-02-23,0.08049,120.31
2018-02-24,0.0253,118.38
2018-02-25,0.01941,120.5
2018-02-26,0.01069,121.06
2018-02-27,0.00089,125.25
2018-02-28,0.04523,127.5
2018-03-01,0.05528,125.62
2018-03-02,0.0124,119.94
2018-03-03,0.02606,116.62
2018-03-04,0.03297,119.19
2018-03-05,0.06877,121.56
2018-03-06,0.07684,121.62
2018-03-07,0.05695,128.06
2018-03-08,0.03534,134.12
2018-03-09,0.01655,139.31
2018-03-10,0.00281,146.69
2018-03-11,0.06145,154.25
2018-03-12,0.08084,152.94
2018-03-13,0.06341,146.75
2018-03-14,0.07577,142.56
2018-03-15,0.04345,141.94
2018-03-16,0.0,137.06
2018-03-17,0.0,123.88
2018-03-18,0.00271,118.81
2018-03-19,0.03082,124.06
2018-03-20,0.03764,125.44
2018-03-21,0.10456,122.38
2018-03-22,0.08804,128.31
2018-03-23,0.03353,129.38
2018-03-24,0.00209,123.25
2018-03-25,0.00095,119.31
2018-03-26,0.00079,124.62
2018-03-27,0.04579,120.19
2018-03-28,0.04701,114.25
2018-03-29,0.02394,112.38
2018-03-30,0.03809,109.75
2018-03-31,0.02357,113.56
2018-04-01,0.04918,120.69
2018-04-02,0.07635,124.06
2018-04-03,0.04306,127.19
2018-04-04,0.02378,137.25
2018-04-05,0.01744,136.12
2018-04-06,0.03912,144.88
2018-04-07,0.07434,146.25
2018-04-08,0.05606,147.81
2018-04-09,0.05737,146.56
2018-04-10,0.00264,148.81
2018-04-11,0.00193,144.56
2018-04-12,0.00013,139.38
2018-04-13,0.0,135.12
2018-04-14,0.00016,133.44
2018-04-15,6e-05,132.19
2018-04-16,0.03237,134.44
2018-04-17,0.12576,134.0
2018-04-18,0.07344,126.88
2018-04-19,0.01014,123.12
2018-04-20,0.0042,122.81
2018-04-21,0.00663,125.53
2018-04-22,0.00924,128.31
2018-04-23,0.02416,133.19
2018-04-24,0.0235,133.69
2018-04-25,0.02351,128.69
2018-04-26,0.03178,127.12
2018-04-27,0.02105,125.12
2018-04-28,0.00899,122.44
2018-04-29,0.01619,123.44
2018-04-30,0.0311,123.69
2018-05-01,0.00242,124.06
2018-05-02,0.01197,127.19
2018-05-03,0.10137,129.94
2018-05-04,0.10625,128.94
2018-05-05,0.07533,130.44
2018-05-06,0.04653,129.62
2018-05-07,0.02799,128.75
2018-05-08,0.00498,128.38
2018-05-09,0.0,132.81
2018-05-10,0.0,137.56
2018-05-11,2e-05,147.06
2018-05-12,8e-05,154.19
2018-05-13,0.00666,147.94
2018-05-14,0.06492,146.06
2018-05-15,0.00311,134.81
2018-05-16,0.00035,124.88
2018-05-17,0.0,125.62
2018-05-18,0.0,124.0
2018-05-19,0.07642,124.62
2018-05-20,0.04537,127.38
2018-05-21,7e-05,128.94
2018-05-22,0.0003,127.5
2018-05-23,0.00166,131.06
2018-05-24,0.00899,128.75
2018-05-25,0.08444,131.38
2018-05-26,0.02151,128.69
2018-05-27,0.00472,125.59
2018-05-28,0.01661,134.19
2018-05-29,0.05837,139.25
2018-05-30,0.11671,142.75
2018-05-31,0.09364,142.44
2018-06-01,0.0687,141.38
2018-06-02,0.03859,134.94
2018-06-03,0.01334,129.25
2018-06-04,0.03651,133.69
2018-06-05,0.01481,139.62
2018-06-06,0.00066,143.0
2018-06-07,0.00235,149.69
2018-06-08,0.0,153.38
2018-06-09,0.00479,151.12
2018-06-10,0.01658,148.12
2018-06-11,0.00525,141.62
2018-06-12,0.0,137.38
2018-06-13,0.0,137.19
2018-06-14,0.00821,138.62
2018-06-15,0.05397,135.12
2018-06-16,0.01274,135.81
2018-06-17,0.00998,135.19
2018-06-18,0.00614,134.25
2018-06-19,0.00812,137.25
2018-06-20,0.03462,133.06
2018-06-21,0.0477,130.19
2018-06-22,0.00276,133.19
2018-06-23,0.00223,131.5
2018-06-24,0.03223,139.56
2018-06-25,0.02583,150.69
2018-06-26,0.05803,149.5
2018-06-27,0.02687,149.56
2018-06-28,0.02879,142.5
2018-06-29,0.02732,135.62
2018-06-30,0.01676,125.38
2018-07-01,0.00582,120.56
2018-07-02,0.01993,123.31
2018-07-03,0.02473,130.06
2018-07-04,0.036,134.12
2018-07-05,0.00835,137.06
2018-07-06,0.00856,134.0
2018-07-07,0.0,136.25
2018-07-08,0.0,135.44
2018-07-09,0.00336,132.75
2018-07-10,0.00261,132.0
2018-07-11,0.00483,138.94
2018-07-12,0.0,149.12
2018-07-13,0.01281,150.06
2018-07-14,0.00763,148.69
2018-07-15,0.00261,149.12
2018-07-16,0.00821,150.94
2018-07-17,0.04193,149.5
2018-07-18,0.01004,141.44
2018-07-19,0.01153,136.62
2018-07-20,0.00385,138.25
2018-07-21,0.04374,141.5
2018-07-22,0.07418,139.19
2018-07-23,0.01617,132.56
2018-07-24,0.04475,127.56
2018-07-25,0.04565,128.19
2018-07-26,0.01805,120.44
2018-07-27,0.03266,121.31
2018-07-28,0.0122,116.12
2018-07-29,0.00223,117.0
2018-07-30,0.00153,120.25
2018-07-31,0.00105,125.0
2018-08-01,0.03338,135.25
2018-08-02,0.00203,136.88
2018-08-03,0.01483,137.12
2018-08-04,0.02061,139.81
2018-08-05,0.00788,141.62
2018-08-06,0.0,142.06
2018-08-07,0.0,140.31
2018-08-08,0.0307,141.94
2018-08-09,0.0386,143.22
2018-08-10,0.0,142.38
2018-08-11,0.00381,138.12
2018-08-12,0.07635,135.81
2018-08-13,0.07687,135.44
2018-08-14,0.04424,130.69
2018-08-15,0.02891,129.75
2018-08-16,0.00033,126.81
2018-08-17,0.03043,131.12
2018-08-18,0.11781,127.31
2018-08-19,0.05598,127.06
2018-08-20,0.10578,126.25
2018-08-21,0.00695,127.69
2018-08-22,0.03166,124.81
2018-08-23,0.02748,125.12
2018-08-24,0.03989,129.88
2018-08-25,0.01906,128.06
2018-08-26,0.00541,116.31
2018-08-27,0.01398,113.88
2018-08-28,0.00622,115.12
2018-08-29,0.0,123.62
2018-08-30,0.0,124.56
2018-08-31,0.00187,128.62
2018-09-01,0.00256,134.59
2018-09-02,0.0,138.56
2018-09-03,0.0,136.56
2018-09-04,0.06458,139.25
2018-09-05,0.05833,138.94
2018-09-06,0.0,136.38
2018-09-07,0.02444,138.56
2018-09-08,0.15346,134.38
2018-09-09,0.01473,132.5
2018-09-10,0.03754,128.5
2018-09-11,0.07685,125.69
2018-09-12,0.02854,127.75
2018-09-13,0.01364,131.81
2018-09-14,0.09394,137.44
2018-09-15,0.11172,140.38
2018-09-16,0.0315,142.69
2018-09-17,0.00108,137.88
2018-09-18,0.00872,134.56
2018-09-19,0.01518,129.62
2018-09-20,0.06379,128.5
2018-09-21,0.01382,126.19
2018-09-22,0.01215,123.5
2018-09-23,0.00085,121.5
2018-09-24,0.00051,118.88
2018-09-25,0.00026,120.12
2018-09-26,0.00148,123.62
2018-09-27,0.00812,124.5
2018-09-28,0.00392,126.44
2018-09-29,0.00603,131.5
2018-09-30,2e-05,141.38
2018-10-01,0.06079,139.88
2018-10-02,0.00336,139.5
2018-10-03,0.0,138.44
2018-10-04,0.05134,134.5
2018-10-05,0.26108,134.94
2018-10-06,0.0355,131.31
2018-10-07,0.023,123.31
2018-10-08,0.00388,120.5
2018-10-09,0.0,124.62
2018-10-10,0.0,126.31
2018-10-11,0.10018,129.06
2018-10-12,0.06848,132.44
2018-10-13,0.02776,135.94
2018-10-14,6e-05,141.81
2018-10-15,0.0,140.5
2018-10-16,0.0,134.94
2018-10-17,0.03106,131.19
2018-10-18,0.01967,134.06
2018-10-19,0.0054,129.06
2018-10-20,0.00477,114.38
2018-10-21,0.02441,116.25
2018-10-22,0.0032,113.25
2018-10-23,0.0,114.25
2018-10-24,0.00625,121.5
2018-10-25,0.00196,126.38
2018-10-26,0.00401,126.25
2018-10-27,0.00671,130.12
2018-10-28,0.02395,133.81
2018-10-29,0.01071,129.88
2018-10-30,0.0,131.31
2018-10-31,0.04544,131.56
2018-11-01,0.14841,134.75
2018-11-02,0.09566,132.94
2018-11-03,0.01182,127.0
2018-11-04,0.00573,115.94
2018-11-05,0.02089,112.62
2018-11-06,0.01212,117.06
2018-11-07,0.05066,117.56
2018-11-08,0.10124,122.19
2018-11-09,0.17521,120.31
2018-11-10,0.02169,119.88
2018-11-11,0.00161,117.56
2018-11-12,0.00196,121.75
2018-11-13,0.00104,114.69
2018-11-14,0.01268,113.62
2018-11-15,0.00834,120.0
2018-11-16,0.0006,120.62
2018-11-17,,
2018-11-18,0.03954,113.19
2018-11-19,0.03075,112.31
2018-11-20,0.00096,113.75
2018-11-21,5e-05,114.31
2018-11-22,0.00052,117.69
2018-11-23,0.0035,124.06
2018-11-24,0.04239,125.38
2018-11-25,0.00551,129.38
2018-11-26,0.0,126.31
2018-11-27,0.01611,125.56
2018-11-28,0.14337,124.94
2018-11-29,0.02823,122.06
2018-11-30,0.02207,119.5
2018-12-01,0.00347,112.81
2018-12-02,0.0,109.56
2018-12-03,0.0,109.31
2018-12-04,0.01871,108.25
2018-12-05,0.10351,112.69
2018-12-06,0.21065,120.06
2018-12-07,0.09633,118.0
2018-12-08,0.03056,123.09
2018-12-09,0.00655,125.25
2018-12-10,0.0,119.12
2018-12-11,0.0021,118.5
2018-12-12,0.01946,122.88
2018-12-13,0.0561,122.94
2018-12-14,0.02224,117.44
2018-12-15,0.015,115.12
2018-12-16,0.03153,117.31
2018-12-17,0.01593,115.5
2018-12-18,0.0,116.38
2018-12-19,0.00044,116.12
2018-12-20,0.00132,117.62
2018-12-21,0.00042,118.81
2018-12-22,0.00045,126.0
2018-12-23,0.00297,126.12
2018-12-24,0.00901,122.19
2018-12-25,0.067,123.19
2018-12-26,0.02321,128.75
2018-12-27,0.03007,130.94
2018-12-28,0.02896,126.56
2018-12-29,0.02016,126.69
2018-12-30,0.0012,126.5
2018-12-31,0.00443,128.62
2019-01-01,0.10729,131.69
2019-01-02,0.06027,129.88
2019-01-03,0.08244,132.88
2019-01-04,0.018,125.94
2019-01-05,0.01545,117.06
2019-01-06,0.0,114.31
2019-01-07,0.00796,115.06
2019-01-08,0.00898,117.31
2019-01-09,0.03373,117.25
2019-01-10,0.01377,113.5
2019-01-11,0.01366,109.69
2019-01-12,0.02142,108.62
2019-01-13,0.01173,115.06
2019-01-14,0.02511,111.12
2019-01-15,0.00592,114.06
2019-01-16,0.0008,112.12
2019-01-17,0.0,111.81
2019-01-18,0.0,114.69
2019-01-19,0.00162,116.0
2019-01-20,0.04176,114.94
2019-01-21,0.10779,116.62
2019-01-22,0.00972,119.38
2019-01-23,0.01468,119.0
2019-01-24,0.01678,123.06
2019-01-25,0.00092,126.38
2019-01-26,0.00459,134.5
2019-01-27,0.04474,131.06
2019-01-28,0.11164,129.5
2019-01-29,0.05394,125.69
2019-01-30,0.06416,124.38
2019-01-31,0.00995,121.38
2019-02-01,0.02034,115.94
2019-02-02,0.00179,114.38
2019-02-03,0.0008,111.06
2019-02-04,0.0,114.0
2019-02-05,0.03038,113.81
2019-02-06,0.02996,110.81
2019-02-07,0.0286,109.31
2019-02-08,0.01237,112.69
2019-02-09,0.0227,114.12
2019-02-10,0.00644,115.25
2019-02-11,0.06408,113.88
2019-02-12,0.01736,118.19
2019-02-13,0.00671,116.56
2019-02-14,0.00819,115.94
2019-02-15,0.0026,119.19
2019-02-16,0.01993,119.69
2019-02-17,0.04558,121.94
2019-02-18,0.00822,129.38
2019-02-19,0.0,135.12
2019-02-20,0.0,134.75
2019-02-21,0.0,139.06
2019-02-22,0.00364,141.0
2019-02-23,0.02691,131.81
2019-02-24,0.04459,125.12
2019-02-25,0.06548,118.0
2019-02-26,0.07559,116.94
2019-02-27,0.00137,109.88
2019-02-28,0.01015,107.25
2019-03-01,0.00739,103.0
2019-03-02,0.0222,103.5
2019-03-03,0.00637,103.94
2019-03-04,0.00277,111.62
2019-03-05,0.00128,119.62
2019-03-06,0.0,122.31
2019-03-07,,
2019-03-08,0.0,122.88
2019-03-09,0.00732,125.06
2019-03-10,0.00209,122.56
2019-03-11,0.05114,121.19
2019-03-12,0.03864,119.38
2019-03-13,0.0181,115.94
2019-03-14,0.01096,117.88
2019-03-15,0.03487,119.31
2019-03-16,0.02389,121.0
2019-03-17,0.0159,129.88
2019-03-18,0.00528,133.75
2019-03-19,0.00803,134.44
2019-03-20,2e-05,134.5
2019-03-21,0.0,129.06
2019-03-22,3e-05,126.06
2019-03-23,0.01722,123.19
2019-03-24,0.01343,117.69
2019-03-25,0.0446,115.56
2019-03-26,0.02295,108.62
2019-03-27,0.00045,105.12
2019-03-28,0.00567,103.25
2019-03-29,0.01847,102.69
2019-03-30,0.0,106.69
2019-03-31,0.01544,110.31
2019-04-01,0.03183,113.06
2019-04-02,0.01778,116.56
2019-04-03,0.01623,119.19
2019-04-04,0.03882,119.06
2019-04-05,0.00102,120.94
2019-04-06,0.00061,122.19
2019-04-07,0.00147,120.75
2019-04-08,0.01311,119.81
2019-04-09,0.01007,125.06
2019-04-10,0.00015,128.88
2019-04-11,0.00644,128.56
2019-04-12,0.00524,136.56
2019-04-13,2e-05,136.06
2019-04-14,2e-05,137.38
2019-04-15,0.00713,138.0
2019-04-16,0.011,130.12
2019-04-17,0.00592,126.06
2019-04-18,0.00114,121.62
2019-04-19,0.0021,118.0
2019-04-20,0.03581,115.69
2019-04-21,0.01367,113.56
2019-04-22,0.0217,112.0
2019-04-23,0.01366,112.19
2019-04-24,0.0007,108.88
2019-04-25,0.0,105.44
2019-04-26,0.0,103.44
2019-04-27,0.00318,106.75
2019-04-28,0.05754,111.94
2019-04-29,0.04501,117.38
2019-04-30,0.02384,117.75
2019-05-01,0.00502,118.56
2019-05-02,0.0,113.38
2019-05-03,0.00272,118.88
2019-05-04,0.01991,42.19
2019-05-05,0.01131,118.12
2019-05-06,0.0,122.69
2019-05-07,0.0,125.25
2019-05-08,0.0,127.25
2019-05-09,0.02504,131.75
2019-05-10,0.0151,141.31
2019-05-11,0.00173,143.56
2019-05-12,0.00084,147.38
2019-05-13,0.00855,139.19
2019-05-14,0.02426,129.88
2019-05-15,0.01731,125.31
2019-05-16,0.00013,117.88
2019-05-17,0.0,116.44
2019-05-18,0.00201,110.62
2019-05-19,0.00501,108.25
2019-05-20,0.00659,107.09
2019-05-21,0.0116,106.0
2019-05-22,0.00295,107.25
2019-05-23,8e-05,107.81
2019-05-24,5e-05,111.69
2019-05-25,0.0248,111.5
2019-05-26,,
2019-05-27,0.00778,116.38
2019-05-28,2e-05,114.0
2019-05-29,0.0,113.62
2019-05-30,3e-05,113.38
2019-05-31,0.00184,118.06
2019-06-01,3e-05,117.81
2019-06-02,0.00025,121.12
2019-06-03,0.00043,123.12
2019-06-04,0.0,134.56
2019-06-05,0.01915,143.19
2019-06-06,0.00134,145.38
2019-06-07,0.00119,147.56
2019-06-08,0.00151,146.81
2019-06-09,0.04364,136.19
2019-06-10,0.01226,129.56
2019-06-11,0.02602,120.31
2019-06-12,0.00197,114.19
2019-06-13,0.00085,110.62
2019-06-14,0.02329,102.25
2019-06-15,0.02382,102.12
2019-06-16,0.00637,100.19
2019-06-17,0.00148,101.81
2019-06-18,0.00398,102.44
2019-06-19,0.00078,104.12
2019-06-20,0.0,108.56
2019-06-21,0.00523,109.81
2019-06-22,0.01505,111.69
2019-06-23,0.03067,109.81
2019-06-24,0.00928,109.25
2019-06-25,0.00613,105.88
2019-06-26,0.00143,108.12
2019-06-27,0.00976,107.0
2019-06-28,0.00111,111.69
2019-06-29,0.0,114.12
2019-06-30,2e-05,122.75
2019-07-01,0.0,132.19
2019-07-02,0.06488,140.62
2019-07-03,0.00121,141.94
2019-07-04,0.00331,143.12
2019-07-05,0.02579,141.81
2019-07-06,0.05862,135.25
2019-07-07,0.02313,126.88
2019-07-08,0.00659,120.62
2019-07-09,0.01207,115.5
2019-07-10,0.00566,109.69
2019-07-11,0.00898,107.94
2019-07-12,0.02876,106.06
2019-07-13,0.01929,104.19
2019-07-14,0.00561,102.56
2019-07-15,0.01214,102.31
2019-07-16,0.00263,103.5
2019-07-17,0.02127,106.75
2019-07-18,0.01919,103.69
2019-07-19,0.02366,103.69
2019-07-20,0.00638,105.75
2019-07-21,0.00017,105.19
2019-07-22,0.0,108.5
2019-07-23,8e-05,110.5
2019-07-24,0.0,114.88
2019-07-25,0.00201,121.31
2019-07-26,0.00097,118.31
2019-07-27,0.0,119.56
2019-07-28,0.00328,122.75
2019-07-29,0.0889,129.19
2019-07-30,0.00851,133.19
2019-07-31,0.0,133.88
2019-08-01,0.0119,133.81
2019-08-02,0.20025,129.0
2019-08-03,0.04586,121.12
2019-08-04,0.01,114.31
2019-08-05,0.00424,110.81
2019-08-06,0.01087,109.69
2019-08-07,0.04782,111.62
2019-08-08,0.01618,115.56
2019-08-09,2e-05,113.25
2019-08-10,0.00042,112.19
2019-08-11,0.0,108.56
2019-08-12,0.0,110.62
2019-08-13,0.01027,105.88
2019-08-14,0.00895,104.25
2019-08-15,2e-05,108.62
2019-08-16,0.00767,107.75
2019-08-17,0.02196,106.69
2019-08-18,0.0137,109.0
2019-08-19,0.00806,110.0
2019-08-20,0.00246,109.81
2019-08-21,5e-05,108.12
2019-08-22,0.0,111.56
2019-08-23,0.0,117.62
2019-08-24,0.00373,121.19
2019-08-25,0.05577,124.5
2019-08-26,0.0,124.81
2019-08-27,0.0,125.5
2019-08-28,0.05664,129.0
2019-08-29,0.19073,124.94
2019-08-30,0.07311,119.69
2019-08-31,0.00798,109.69
2019-09-01,0.00263,103.5
2019-09-02,0.00654,101.5
2019-09-03,0.00036,104.56
2019-09-04,0.06759,110.19
2019-09-05,0.01939,108.94
2019-09-06,2e-05,106.69
2019-09-07,5e-05,109.25
2019-09-08,0.0,106.94
2019-09-09,0.00247,107.56
2019-09-10,8e-05,110.12
2019-09-11,0.00072,110.25
2019-09-12,0.00626,107.31
2019-09-13,0.01137,106.88
2019-09-14,0.02131,108.5
2019-09-15,0.00272,111.88
2019-09-16,0.01029,108.94
2019-09-17,0.00159,109.5
2019-09-18,0.02407,115.25
2019-09-19,0.00411,115.62
2019-09-20,0.00438,120.25
2019-09-21,0.05785,123.31
2019-09-22,0.00018,123.0
2019-09-23,0.0,124.44
2019-09-24,0.00566,122.88
2019-09-25,0.15704,121.0
2019-09-26,0.05016,114.19
2019-09-27,0.01223,109.12
2019-09-28,0.00094,104.62
2019-09-29,0.00072,104.0
2019-09-30,0.02708,103.5
2019-10-01,0.02233,99.31
2019-10-02,0.0,100.81
2019-10-03,0.00013,100.38
2019-10-04,0.00102,101.5
2019-10-05,0.00134,108.06
2019-10-06,0.0,112.94
2019-10-07,0.0,110.56
2019-10-08,0.0,107.06
2019-10-09,0.00058,106.31
2019-10-10,0.00239,103.69
2019-10-11,0.00611,103.0
2019-10-12,0.00651,104.94
2019-10-13,,
2019-10-14,0.0,104.44
2019-10-15,0.0097,107.56
2019-10-16,0.00867,110.25
2019-10-17,0.03407,116.94
2019-10-18,0.05871,116.62
2019-10-19,2e-05,116.94
2019-10-20,2e-05,115.31
2019-10-21,0.02152,112.19
2019-10-22,0.12788,115.81
2019-10-23,0.12793,111.75
2019-10-24,0.04221,108.75
2019-10-25,0.00059,104.38
2019-10-26,2e-05,101.12
2019-10-27,0.0137,102.56
2019-10-28,0.04334,105.62
2019-10-29,0.01819,104.31
2019-10-30,0.00207,103.94
2019-10-31,0.01902,104.56
2019-11-01,0.00808,112.12
2019-11-02,0.00064,116.25
2019-11-03,0.0,119.31
2019-11-04,0.0,116.06
2019-11-05,0.0,114.56
2019-11-06,0.0,110.94
2019-11-07,0.01981,105.5
2019-11-08,0.0156,106.44
2019-11-09,0.03486,105.44
2019-11-10,0.0092,103.75
2019-11-11,0.00684,102.5
2019-11-12,0.0051,105.69
2019-11-13,0.03419,111.06
2019-11-14,0.045,109.75
2019-11-15,0.01243,108.06
2019-11-16,0.00054,115.62
2019-11-17,0.00976,115.88
2019-11-18,0.03095,116.88
2019-11-19,0.06045,120.44
2019-11-20,0.01225,116.19
2019-11-21,0.00291,116.06
2019-11-22,0.00069,111.75
2019-11-23,0.00336,110.44
2019-11-24,0.01729,110.44
2019-11-25,0.05898,108.25
2019-11-26,0.00746,108.06
2019-11-27,0.00069,107.56
2019-11-28,0.00252,108.12
2019-11-29,0.00036,102.94
2019-11-30,0.01218,105.38
2019-12-01,0.02744,108.94
2019-12-02,0.00402,108.44
2019-12-03,6e-05,106.44
2019-12-04,0.00012,108.94
2019-12-05,0.00203,104.62
2019-12-06,0.00223,103.56
2019-12-07,0.00351,105.12
2019-12-08,0.01606,102.19
2019-12-09,0.00982,101.38
2019-12-10,0.00259,105.69
2019-12-11,0.01201,106.56
2019-12-12,0.00855,107.38
2019-12-13,0.00577,112.38
2019-12-14,0.00959,115.25
2019-12-15,0.0655,118.12
2019-12-16,0.00881,119.94
2019-12-17,0.00011,116.62
2019-12-18,0.01564,113.94
2019-12-19,0.01592,108.44
2019-12-20,0.0,104.56
2019-12-21,0.01442,109.19
2019-12-22,0.01318,111.62
2019-12-23,0.00258,108.31
2019-12-24,0.0,109.19
2019-12-25,3e-05,105.88
2019-12-26,0.0014,107.5
2019-12-27,0.00053,109.44
2019-12-28,0.00073,109.25
2019-12-29,0.00928,107.81
2019-12-30,0.00482,106.06
2019-12-31,2e-05,105.75
2020-01-01,0.00159,105.5
2020-01-02,0.01115,105.38
